Employer_Code,Employer_Category1,Employer_Category2
COM0016307,B,4
COM0005629,C,4
COM0011480,A,4
COM0021999,A,4
COM0008198,A,4
COM0032906,A,4
COM0041928,A,4
COM0015716,B,4
COM0031735,A,4
COM0022325,A,4
COM0051323,A,4
COM0021484,A,4
COM0033867,A,4
COM0056038,C,4
COM0004774,A,4
COM0011475,B,4
COM0045297,A,4
COM0022577,A,4
COM0036749,A,4
COM0010240,B,4
COM0055180,A,4
COM0055174,A,4
COM0013229,A,4
COM0029649,C,4
COM0031438,C,4
COM0049406,A,4
COM0026832,B,4
COM0013451,C,4
COM0020222,A,4
COM0011749,A,4
COM0033604,B,4
COM0030465,A,4
COM0007271,A,4
COM0052824,C,4
COM0004942,B,4
COM0033696,A,4
COM0031749,A,4
COM0038467,A,4
COM0043653,A,4
COM0048721,A,4
COM0032264,A,4
COM0003354,B,4
COM0020270,A,4
COM0007992,A,4
COM0032470,B,4
COM0009070,A,4
COM0051684,A,4
COM0013354,A,4
COM0005007,C,4
COM0001728,A,4
COM0030200,B,4
COM0002629,B,4
COM0028968,A,4
COM0021487,B,4
COM0028163,A,4
COM0042437,A,4
COM0025493,B,4
COM0055680,C,4
COM0000838,C,4
COM0006396,A,4
COM0003622,A,4
COM0039079,A,4
COM0042548,A,4
COM0007629,C,4
COM0007184,A,4
COM0044447,A,4
COM0024445,A,4
COM0001673,B,4
COM0047399,B,4
COM0005001,B,4
COM0056366,A,4
COM0013708,B,4
COM0007503,A,4
COM0031559,A,4
COM0021944,A,4
COM0056140,A,4
COM0007530,C,4
COM0036577,A,4
COM0053159,B,4
COM0056145,A,4
COM0023164,A,4
COM0043033,C,4
COM0053631,A,4
COM0010926,A,4
COM0006632,A,4
COM0023915,A,4
COM0015890,C,4
COM0024255,A,4
COM0045614,A,4
COM0042000,A,4
COM0016963,A,4
COM0050131,A,4
COM0020256,C,4
COM0046988,A,4
COM0028248,B,4
COM0025128,A,4
COM0008259,B,4
COM0009993,A,4
COM0013237,A,4
COM0008018,C,4
COM0012872,A,4
COM0019056,A,4
COM0056905,A,4
COM0035314,A,4
COM0033558,B,4
COM0007524,A,4
COM0025113,A,4
COM0006889,B,4
COM0034389,C,4
COM0043313,A,4
COM0014916,A,4
COM0044958,A,4
COM0040124,A,4
COM0044501,A,4
COM0049249,A,4
COM0002764,B,4
COM0020073,A,4
COM0008027,C,4
COM0022949,B,4
COM0035734,A,4
COM0020565,A,4
COM0022656,C,4
COM0017270,A,4
COM0010438,A,4
COM0011172,A,4
COM0011162,A,4
COM0004587,A,4
COM0022965,B,4
COM0043069,A,4
COM0005919,B,4
COM0002793,A,4
COM0053777,A,4
COM0020501,A,4
COM0001595,A,4
COM0036672,A,4
COM0033424,A,4
COM0030451,B,4
COM0009301,A,4
COM0006753,A,4
COM0009930,A,4
COM0004164,C,4
COM0001110,B,4
COM0011386,A,4
COM0019327,B,4
COM0009147,A,4
COM0032728,A,4
COM0003492,B,4
COM0031527,A,4
COM0029548,B,4
COM0007637,A,4
COM0051401,A,4
COM0012957,A,4
COM0024341,A,4
COM0034401,A,4
COM0009982,A,4
COM0010128,C,4
COM0013446,A,4
COM0016696,A,4
COM0022187,A,4
COM0019218,A,4
COM0044960,C,4
COM0004418,B,4
COM0015678,A,4
COM0017398,A,4
COM0007771,C,4
COM0048186,A,4
COM0010227,A,4
COM0039182,A,4
COM0030570,A,4
COM0025368,B,4
COM0049929,B,4
COM0045869,A,4
COM0048222,B,4
COM0034376,A,4
COM0038758,A,4
COM0030070,A,4
COM0012837,B,4
COM0040688,A,4
COM0027157,A,4
COM0006742,B,4
COM0019691,B,4
COM0017156,A,4
COM0006277,B,4
COM0023313,A,4
COM0013638,B,4
COM0015411,A,4
COM0019111,A,4
COM0026225,A,4
COM0011202,A,4
COM0005557,A,4
COM0027316,A,4
COM0005428,A,4
COM0009454,C,4
COM0004028,B,4
COM0021979,A,4
COM0024865,A,4
COM0006685,B,4
COM0042382,A,4
COM0016432,A,4
COM0030910,A,4
COM0042530,A,4
COM0008174,B,4
COM0023307,B,4
COM0048704,A,4
COM0045984,A,4
COM0034543,A,4
COM0018108,C,4
COM0032113,C,4
COM0053540,A,4
COM0005219,A,4
COM0037290,A,4
COM0018788,A,4
COM0046300,A,4
COM0052652,A,4
COM0011372,A,4
COM0005374,A,4
COM0038747,A,4
COM0039295,B,4
COM0035036,A,4
COM0005999,B,4
COM0014573,A,4
COM0027614,B,4
COM0026644,C,4
COM0016965,C,4
COM0052999,C,4
COM0033199,B,4
COM0055070,A,4
COM0029331,A,4
COM0044151,C,4
COM0032341,A,4
COM0012080,A,4
COM0002299,B,4
COM0015761,C,4
COM0014868,A,4
COM0026138,A,4
COM0018536,C,4
COM0046748,B,4
COM0033971,A,4
COM0026595,A,4
COM0045360,A,4
COM0002438,B,4
COM0006676,A,4
COM0033501,A,4
COM0052737,C,4
COM0006881,B,4
COM0022120,B,4
COM0029037,C,4
COM0023823,A,4
COM0040736,A,4
COM0052867,A,4
COM0008863,A,4
COM0038840,B,4
COM0032897,A,4
COM0010019,C,4
COM0017762,A,4
COM0014491,B,4
COM0049755,A,4
COM0031962,B,4
COM0010928,B,4
COM0024803,A,4
COM0046186,A,4
COM0003890,A,4
COM0053022,A,4
COM0008977,B,4
COM0014518,B,4
COM0013094,A,4
COM0027469,A,4
COM0018644,C,4
COM0033463,A,4
COM0005150,A,4
COM0049283,A,4
COM0004449,A,4
COM0002251,A,4
COM0055508,A,4
COM0031393,B,4
COM0006729,B,4
COM0012737,A,4
COM0002892,B,4
COM0019835,B,4
COM0033945,A,4
COM0055597,C,4
COM0022753,A,4
COM0004202,A,4
COM0014061,C,4
COM0019157,A,4
COM0043881,A,4
COM0011330,B,4
COM0009503,A,4
COM0012439,B,4
COM0053801,A,4
COM0024165,A,4
COM0053772,A,4
COM0009557,A,4
COM0014341,A,4
COM0017052,C,4
COM0026291,C,4
COM0047550,A,4
COM0002991,B,4
COM0016832,A,4
COM0007439,A,4
COM0034624,C,4
COM0028107,A,4
COM0032569,C,4
COM0028474,A,4
COM0006077,A,4
COM0007568,C,4
COM0038335,A,4
COM0006210,A,4
COM0003951,A,4
COM0040921,A,4
COM0044878,A,4
COM0025841,A,4
COM0038299,B,4
COM0034032,A,4
COM0030807,A,4
COM0051997,A,4
COM0038042,A,4
COM0038099,B,4
COM0015764,A,4
COM0039778,A,4
COM0024487,A,4
COM0027702,A,4
COM0039838,A,4
COM0050084,A,4
COM0000974,B,4
COM0019505,A,4
COM0039900,A,4
COM0024221,A,4
COM0035894,A,4
COM0003418,A,4
COM0037364,A,4
COM0032369,A,4
COM0018351,B,4
COM0018627,A,4
COM0054079,A,4
COM0011777,A,4
COM0017438,A,4
COM0017814,A,4
COM0046234,A,4
COM0052623,A,4
COM0018866,A,4
COM0013677,A,4
COM0013383,A,4
COM0002924,C,4
COM0002392,A,4
COM0031530,C,4
COM0030569,A,4
COM0035014,A,4
COM0013378,B,4
COM0048312,A,4
COM0046288,C,4
COM0007081,B,4
COM0006418,A,4
COM0005035,A,4
COM0007870,B,4
COM0004862,B,4
COM0007429,B,4
COM0028495,A,4
COM0010987,A,4
COM0057078,A,4
COM0013126,A,4
COM0050632,A,4
COM0031576,B,4
COM0004875,A,4
COM0013477,B,4
COM0042994,A,4
COM0013980,B,4
COM0047755,A,4
COM0024095,A,4
COM0028006,B,4
COM0012556,A,4
COM0003285,A,4
COM0013948,B,4
COM0040378,C,4
COM0052424,A,4
COM0001935,B,4
COM0049075,B,4
COM0006451,B,4
COM0050884,A,4
COM0050530,A,4
COM0027029,A,4
COM0008942,C,4
COM0036987,A,4
COM0030713,A,4
COM0031525,A,4
COM0031541,B,4
COM0016543,B,4
COM0009845,A,4
COM0030603,B,4
COM0000651,C,4
COM0023615,C,4
COM0022612,B,4
COM0054150,B,4
COM0051206,A,4
COM0007929,A,4
COM0041847,A,4
COM0007143,A,4
COM0005269,A,4
COM0043990,B,4
COM0025961,B,4
COM0044302,A,4
COM0013203,A,4
COM0006172,B,4
COM0009406,A,4
COM0029325,A,4
COM0028683,C,4
COM0005658,C,4
COM0003817,C,4
COM0046530,A,4
COM0036008,C,4
COM0002502,A,4
COM0007560,B,4
COM0007750,C,4
COM0045457,A,4
COM0022894,C,4
COM0009478,B,4
COM0047841,A,4
COM0013597,A,4
COM0005743,A,4
COM0012044,B,4
COM0023095,B,4
COM0030869,A,4
COM0051355,A,4
COM0049089,C,4
COM0008878,B,4
COM0033239,A,4
COM0040719,B,4
COM0023240,A,4
COM0021356,A,4
COM0013526,A,4
COM0006812,A,4
COM0047606,A,4
COM0040681,C,4
COM0044583,A,4
COM0052191,A,4
COM0016093,A,4
COM0052651,A,4
COM0032589,B,4
COM0005517,C,4
COM0021494,A,4
COM0030920,A,4
COM0037800,A,4
COM0007647,A,4
COM0016940,A,4
COM0032050,A,4
COM0041058,A,4
COM0054135,A,4
COM0004617,A,4
COM0015193,A,4
COM0000741,A,4
COM0002778,C,4
COM0006112,B,4
COM0029042,C,4
COM0027794,C,4
COM0042727,A,4
COM0015080,C,4
COM0020003,C,4
COM0004933,A,4
COM0010734,A,4
COM0033146,A,4
COM0011413,B,4
COM0030991,B,4
COM0025769,A,4
COM0043879,A,4
COM0048755,B,4
COM0043259,A,4
COM0025122,A,4
COM0004624,A,4
COM0008129,A,4
COM0043845,A,4
COM0046256,A,4
COM0037392,A,4
COM0001524,A,4
COM0025443,A,4
COM0035912,C,4
COM0007295,C,4
COM0050350,A,4
COM0021050,A,4
COM0056429,A,4
COM0041246,A,4
COM0039482,A,4
COM0006733,B,4
COM0004927,B,4
COM0051750,B,4
COM0044999,B,4
COM0014405,A,4
COM0033613,A,4
COM0048563,A,4
COM0024748,A,4
COM0055737,A,4
COM0050990,A,4
COM0032887,A,4
COM0031060,C,4
COM0035919,B,4
COM0001456,A,4
COM0055123,C,4
COM0003358,B,4
COM0045580,A,4
COM0022418,B,4
COM0020822,A,4
COM0033697,A,4
COM0049273,A,4
COM0027584,A,4
COM0035513,A,4
COM0017146,A,4
COM0037315,A,4
COM0003626,B,4
COM0006430,A,4
COM0055606,A,4
COM0004622,B,4
COM0037141,A,4
COM0005184,A,4
COM0045391,A,4
COM0006288,B,4
COM0051079,B,4
COM0046754,A,4
COM0010991,C,4
COM0026755,A,4
COM0048272,A,4
COM0002861,A,4
COM0046217,A,4
COM0001495,C,4
COM0009251,B,4
COM0049852,A,4
COM0012763,A,4
COM0033951,A,4
COM0042582,A,4
COM0053875,A,4
COM0005168,A,4
COM0016010,A,4
COM0005087,B,4
COM0013419,C,4
COM0014276,C,4
COM0004052,A,4
COM0009631,A,4
COM0052255,A,4
COM0025824,C,4
COM0018378,A,4
COM0020789,B,4
COM0040150,A,4
COM0048741,A,4
COM0031403,A,4
COM0022183,A,4
COM0009765,A,4
COM0015704,B,4
COM0026209,B,4
COM0014808,A,4
COM0020683,A,4
COM0055877,A,4
COM0056309,B,4
COM0053727,A,4
COM0046484,A,4
COM0019550,A,4
COM0025470,A,4
COM0052220,A,4
COM0046804,B,4
COM0011051,B,4
COM0039592,A,4
COM0006235,A,4
COM0030410,A,4
COM0014956,A,4
COM0041922,C,4
COM0042638,B,4
COM0007899,B,4
COM0029820,A,4
COM0025330,A,4
COM0036340,C,4
COM0005554,C,4
COM0021147,B,4
COM0002454,A,4
COM0016167,A,4
COM0023896,C,4
COM0051554,A,4
COM0005745,A,4
COM0037592,A,4
COM0036836,A,4
COM0012100,C,4
COM0018581,A,4
COM0029564,A,4
COM0006490,A,4
COM0042103,A,4
COM0011560,A,4
COM0047650,B,4
COM0005987,C,4
COM0046266,C,4
COM0021344,B,4
COM0006223,C,4
COM0030914,C,4
COM0051436,A,4
COM0038468,A,4
COM0013008,A,4
COM0029169,A,4
COM0056495,A,4
COM0043203,C,4
COM0004489,B,4
COM0025840,B,4
COM0041311,C,4
COM0038180,A,4
COM0033165,A,4
COM0019141,A,4
COM0049859,A,4
COM0020025,A,4
COM0004251,B,4
COM0045624,B,4
COM0004701,A,4
COM0009342,A,4
COM0025600,A,4
COM0011640,A,4
COM0004859,B,4
COM0055783,A,4
COM0055326,A,4
COM0019499,A,4
COM0001931,A,4
COM0023542,A,4
COM0014178,A,4
COM0017244,A,4
COM0036429,B,4
COM0038985,C,4
COM0028974,B,4
COM0010020,A,4
COM0012970,A,4
COM0028456,C,4
COM0004400,C,4
COM0054265,C,4
COM0044929,B,4
COM0057019,C,4
COM0042836,A,4
COM0026801,A,4
COM0021673,A,4
COM0004407,A,4
COM0034088,A,4
COM0015668,A,4
COM0017675,B,4
COM0048457,B,4
COM0023532,C,4
COM0004293,C,4
COM0027878,B,4
COM0020731,A,4
COM0012086,A,4
COM0046151,B,4
COM0021630,A,4
COM0011954,A,4
COM0012911,A,4
COM0051728,A,4
COM0051018,A,4
COM0036254,A,4
COM0054738,A,4
COM0003464,C,4
COM0023927,C,4
COM0013397,A,4
COM0025995,C,4
COM0021116,B,4
COM0056417,B,4
COM0040190,A,4
COM0024169,A,4
COM0033705,A,4
COM0028477,C,4
COM0049452,A,4
COM0040716,A,4
COM0008656,C,4
COM0017882,A,4
COM0049548,A,4
COM0051444,B,4
COM0002692,A,4
COM0007314,C,4
COM0010377,A,4
COM0051218,B,4
COM0026692,A,4
COM0032678,B,4
COM0054770,B,4
COM0041473,A,4
COM0001488,B,4
COM0027043,A,4
COM0002162,B,4
COM0002045,B,4
COM0014907,C,4
COM0003906,A,4
COM0003249,C,4
COM0020232,A,4
COM0009581,A,4
COM0022573,A,4
COM0021566,A,4
COM0048675,A,4
COM0033529,C,4
COM0034433,A,4
COM0035839,A,4
COM0044889,B,4
COM0039157,A,4
COM0057077,B,4
COM0008901,B,4
COM0016516,A,4
COM0034965,A,4
COM0007767,A,4
COM0015466,A,4
COM0012322,C,4
COM0012286,B,4
COM0017238,A,4
COM0022672,A,4
COM0021369,C,4
COM0011226,C,4
COM0010317,B,4
COM0021640,C,4
COM0026736,A,4
COM0055138,A,4
COM0017416,A,4
COM0048726,A,4
COM0006428,A,4
COM0011718,A,4
COM0037004,B,4
COM0038898,B,4
COM0045723,B,4
COM0026653,A,4
COM0018257,B,4
COM0050938,A,4
COM0035489,A,4
COM0014318,A,4
COM0044292,B,4
COM0021756,C,4
COM0003120,B,4
COM0002061,B,4
COM0012846,A,4
COM0026420,A,4
COM0003490,A,4
COM0016295,B,4
COM0044591,C,4
COM0010782,A,4
COM0039163,A,4
COM0013285,A,4
COM0018598,C,4
COM0016599,A,4
COM0054730,A,4
COM0012140,A,4
COM0013331,A,4
COM0024161,A,4
COM0004551,A,4
COM0021688,C,4
COM0031975,A,4
COM0052663,A,4
COM0015034,A,4
COM0040460,A,4
COM0012479,A,4
COM0053932,A,4
COM0031848,A,4
COM0027759,A,4
COM0001712,A,4
COM0023062,A,4
COM0026592,A,4
COM0034095,B,4
COM0053842,A,4
COM0023064,A,4
COM0051118,A,4
COM0030336,B,4
COM0013459,B,4
COM0018565,A,4
COM0011231,B,4
COM0011992,A,4
COM0008851,A,4
COM0008366,C,4
COM0007064,A,4
COM0032163,A,4
COM0035914,C,4
COM0036448,A,4
COM0051677,A,4
COM0009032,A,4
COM0015759,C,4
COM0001122,A,4
COM0040966,A,4
COM0024724,A,4
COM0020244,C,4
COM0034712,C,4
COM0011534,A,4
COM0041873,B,4
COM0004105,A,4
COM0014940,A,4
COM0027492,A,4
COM0053143,A,4
COM0056166,A,4
COM0032202,B,4
COM0034214,A,4
COM0051447,A,4
COM0054187,B,4
COM0024607,A,4
COM0055418,A,4
COM0050165,A,4
COM0044639,A,4
COM0022927,A,4
COM0026702,C,4
COM0027970,A,4
COM0033461,B,4
COM0005688,C,4
COM0017643,A,4
COM0009687,A,4
COM0005647,A,4
COM0047740,A,4
COM0028780,B,4
COM0002845,A,4
COM0002391,A,4
COM0023103,A,4
COM0051420,A,4
COM0016551,A,4
COM0028642,A,4
COM0013549,B,4
COM0010073,A,4
COM0010903,B,4
COM0014504,C,4
COM0009095,A,4
COM0020290,A,4
COM0011707,B,4
COM0008877,B,4
COM0006311,A,4
COM0031366,A,4
COM0037826,A,4
COM0008947,A,4
COM0022319,A,4
COM0050613,A,4
COM0007278,B,4
COM0004575,B,4
COM0056836,B,4
COM0013485,B,4
COM0020099,A,4
COM0009543,C,4
COM0048723,A,4
COM0028788,B,4
COM0001202,B,4
COM0036115,A,4
COM0037218,A,4
COM0001480,B,4
COM0036134,C,4
COM0020449,B,4
COM0004888,A,4
COM0031142,C,4
COM0049010,A,4
COM0013840,B,4
COM0028580,A,4
COM0006767,A,4
COM0039069,A,4
COM0048853,B,4
COM0020335,B,4
COM0008369,B,4
COM0021107,A,4
COM0014169,C,4
COM0026808,A,4
COM0020312,A,4
COM0007931,A,4
COM0014324,A,4
COM0047824,A,4
COM0003144,C,4
COM0040556,A,4
COM0010653,C,4
COM0022762,A,4
COM0014905,C,4
COM0018420,B,4
COM0010892,B,4
COM0052484,A,4
COM0032388,A,4
COM0044276,A,4
COM0018804,A,4
COM0037510,A,4
COM0009854,A,4
COM0011116,A,4
COM0025574,A,4
COM0011090,B,4
COM0003237,B,4
COM0007156,A,4
COM0007257,A,4
COM0030978,B,4
COM0003720,C,4
COM0054044,A,4
COM0012619,C,4
COM0017639,C,4
COM0013243,B,4
COM0013790,A,4
COM0048670,A,4
COM0049828,A,4
COM0002473,B,4
COM0035077,A,4
COM0037134,C,4
COM0006230,C,4
COM0046198,C,4
COM0054062,A,4
COM0040873,B,4
COM0001407,C,4
COM0002321,B,4
COM0007517,A,4
COM0053160,A,4
COM0050607,A,4
COM0047537,B,4
COM0029822,C,4
COM0039350,B,4
COM0027972,A,4
COM0043926,A,4
COM0042046,A,4
COM0052394,A,4
COM0050359,A,4
COM0010231,A,4
COM0031658,A,4
COM0041883,A,4
COM0013690,C,4
COM0013190,A,4
COM0009643,A,4
COM0046816,B,4
COM0010075,B,4
COM0036906,A,4
COM0052400,A,4
COM0041261,A,4
COM0023266,A,4
COM0037398,A,4
COM0019897,A,4
COM0025341,B,4
COM0045273,B,4
COM0019109,A,4
COM0018691,A,4
COM0028084,B,4
COM0037072,B,4
COM0021483,A,4
COM0049445,A,4
COM0009751,A,4
COM0006239,C,4
COM0027504,A,4
COM0003850,B,4
COM0050912,C,4
COM0028297,A,4
COM0011451,A,4
COM0038482,B,4
COM0032306,C,4
COM0014559,C,4
COM0004020,A,4
COM0036524,C,4
COM0048213,A,4
COM0032715,A,4
COM0004231,C,4
COM0032774,A,4
COM0023310,C,4
COM0031228,A,4
COM0012437,B,4
COM0052341,B,4
COM0026811,A,4
COM0020850,A,4
COM0017264,A,4
COM0035688,A,4
COM0029038,A,4
COM0040922,A,4
COM0052062,A,4
COM0044087,A,4
COM0007485,B,4
COM0003529,C,4
COM0021084,A,4
COM0055100,A,4
COM0022244,A,4
COM0013971,A,4
COM0039690,A,4
COM0025137,A,4
COM0014777,A,4
COM0013317,A,4
COM0050511,A,4
COM0037763,B,4
COM0020114,A,4
COM0039249,A,4
COM0046841,A,4
COM0022388,A,4
COM0024736,C,4
COM0051240,A,4
COM0028807,C,4
COM0052716,A,4
COM0003262,B,4
COM0051098,A,4
COM0005965,C,4
COM0035436,A,4
COM0025875,A,4
COM0036719,A,4
COM0047907,B,4
COM0003375,B,4
COM0022374,A,4
COM0012211,C,4
COM0008468,A,4
COM0005625,B,4
COM0031383,A,4
COM0008354,C,4
COM0026021,C,4
COM0053889,A,4
COM0053358,B,4
COM0020962,B,4
COM0045803,A,4
COM0022005,A,4
COM0055924,A,4
COM0022007,A,4
COM0037365,C,4
COM0023940,A,4
COM0034323,A,4
COM0004830,B,4
COM0039197,A,4
COM0024272,A,4
COM0012596,A,4
COM0035674,C,4
COM0005207,C,4
COM0020700,B,4
COM0011813,A,4
COM0028637,B,4
COM0024722,A,4
COM0052417,B,4
COM0044163,A,4
COM0026593,A,4
COM0007003,A,4
COM0045033,B,4
COM0026275,A,4
COM0017959,A,4
COM0019611,B,4
COM0029578,A,4
COM0039220,C,4
COM0001726,C,4
COM0009632,A,4
COM0026212,A,4
COM0008884,B,4
COM0001430,B,4
COM0031675,A,4
COM0005314,B,4
COM0050346,A,4
COM0053361,A,4
COM0028469,B,4
COM0017381,C,4
COM0011868,A,4
COM0001284,C,4
COM0021884,A,4
COM0015931,A,4
COM0008132,B,4
COM0029922,C,4
COM0043122,B,4
COM0054746,A,4
COM0012452,A,4
COM0020154,B,4
COM0014419,A,4
COM0000883,A,4
COM0002757,A,4
COM0043854,A,4
COM0032574,B,4
COM0034912,A,4
COM0002455,B,4
COM0001150,B,4
COM0001359,B,4
COM0011324,A,4
COM0001540,B,4
COM0025952,B,4
COM0019988,A,4
COM0041134,C,4
COM0054069,A,4
COM0054428,A,4
COM0002916,B,4
COM0014353,B,4
COM0008549,B,4
COM0007596,B,4
COM0050820,C,4
COM0023157,C,4
COM0011107,A,4
COM0025008,A,4
COM0030651,A,4
COM0018642,A,4
COM0006092,C,4
COM0038350,B,4
COM0041981,A,4
COM0041257,C,4
COM0042539,A,4
COM0003059,C,4
COM0013836,B,4
COM0035605,A,4
COM0048117,A,4
COM0021576,A,4
COM0018481,B,4
COM0018242,C,4
COM0002410,A,4
COM0050446,B,4
COM0003875,A,4
COM0047947,A,4
COM0052683,C,4
COM0023186,B,4
COM0013161,A,4
COM0054981,A,4
COM0017807,A,4
COM0035209,A,4
COM0013747,A,4
COM0048406,B,4
COM0005882,A,4
COM0002390,A,4
COM0007822,A,4
COM0020722,A,4
COM0009356,B,4
COM0054374,A,4
COM0040429,A,4
COM0009408,A,4
COM0054181,B,4
COM0005810,A,4
COM0013324,C,4
COM0003083,A,4
COM0047770,A,4
COM0016059,B,4
COM0046126,A,4
COM0005123,A,4
COM0037148,A,4
COM0033896,B,4
COM0012877,B,4
COM0047839,A,4
COM0056806,A,4
COM0056853,A,4
COM0046366,A,4
COM0024100,B,4
COM0015426,B,4
COM0004603,A,4
COM0040476,A,4
COM0001354,C,4
COM0000869,A,4
COM0002276,A,4
COM0016273,A,4
COM0029303,A,4
COM0008261,A,4
COM0050101,A,4
COM0054055,C,4
COM0018989,A,4
COM0030980,B,4
COM0053664,A,4
COM0043487,A,4
COM0047178,A,4
COM0027744,A,4
COM0029028,A,4
COM0009824,C,4
COM0020907,A,4
COM0021610,B,4
COM0002030,B,4
COM0020712,A,4
COM0005834,B,4
COM0051643,C,4
COM0024824,A,4
COM0054223,B,4
COM0013754,A,4
COM0007080,A,4
COM0024572,C,4
COM0005376,C,4
COM0034493,A,4
COM0037723,A,4
COM0041898,A,4
COM0030828,A,4
COM0022486,A,4
COM0038833,B,4
COM0014009,A,4
COM0024967,A,4
COM0004257,C,4
COM0053636,A,4
COM0013336,C,4
COM0035456,A,4
COM0038539,C,4
COM0048947,A,4
COM0005218,B,4
COM0024876,A,4
COM0051560,A,4
COM0016375,B,4
COM0014387,B,4
COM0042203,A,4
COM0005441,B,4
COM0019244,A,4
COM0019726,B,4
COM0026393,C,4
COM0054010,B,4
COM0011488,B,4
COM0052951,A,4
COM0003667,A,4
COM0002368,C,4
COM0012678,C,4
COM0016176,A,4
COM0010745,A,4
COM0011967,A,4
COM0035062,B,4
COM0005136,B,4
COM0005222,A,4
COM0010605,B,4
COM0051804,C,4
COM0010764,A,4
COM0027393,B,4
COM0021252,C,4
COM0007905,A,4
COM0056799,A,4
COM0007782,A,4
COM0019328,A,4
COM0014452,A,4
COM0054617,B,4
COM0011316,A,4
COM0021912,A,4
COM0040192,C,4
COM0032998,A,4
COM0017625,A,4
COM0006769,A,4
COM0002974,A,4
COM0026680,A,4
COM0021981,A,4
COM0012941,A,4
COM0010147,C,4
COM0013268,A,4
COM0019890,A,4
COM0007209,B,4
COM0036152,B,4
COM0033005,C,4
COM0022245,A,4
COM0026306,C,4
COM0051462,B,4
COM0008741,A,4
COM0005864,C,4
COM0019172,A,4
COM0047665,C,4
COM0012612,A,4
COM0050059,A,4
COM0048415,B,4
COM0014522,A,4
COM0007437,A,4
COM0018701,C,4
COM0044101,A,4
COM0010209,A,4
COM0011742,A,4
COM0046385,A,4
COM0016292,A,4
COM0043678,B,4
COM0045796,A,4
COM0001697,A,4
COM0001552,A,4
COM0015441,A,4
COM0011843,C,4
COM0029376,A,4
COM0006445,A,4
COM0055763,A,4
COM0044950,A,4
COM0037264,A,4
COM0036091,A,4
COM0020284,A,4
COM0009373,C,4
COM0006191,B,4
COM0042452,A,4
COM0024959,A,4
COM0056214,B,4
COM0045874,A,4
COM0054815,A,4
COM0018471,B,4
COM0010069,A,4
COM0047055,B,4
COM0050501,C,4
COM0035819,B,4
COM0056228,B,4
COM0055979,A,4
COM0005206,B,4
COM0032455,A,4
COM0026870,A,4
COM0025942,A,4
COM0022338,A,4
COM0037892,B,4
COM0001424,A,4
COM0016788,A,4
COM0034853,A,4
COM0013821,A,4
COM0021920,A,4
COM0046078,A,4
COM0024817,A,4
COM0039598,B,4
COM0046562,A,4
COM0002533,B,4
COM0008716,A,4
COM0003602,B,4
COM0035277,A,4
COM0005984,B,4
COM0024137,A,4
COM0015843,C,4
COM0018326,B,4
COM0042875,B,4
COM0030252,B,4
COM0012118,C,4
COM0009875,A,4
COM0034803,A,4
COM0034704,A,4
COM0038355,B,4
COM0015932,A,4
COM0007237,A,4
COM0025125,A,4
COM0030921,A,4
COM0056572,A,4
COM0048198,B,4
COM0021579,A,4
COM0049257,A,4
COM0002305,B,4
COM0022934,A,4
COM0044336,B,4
COM0037150,C,4
COM0008093,A,4
COM0009480,B,4
COM0040515,B,4
COM0035647,B,4
COM0011055,C,4
COM0047908,A,4
COM0029782,C,4
COM0016838,A,4
COM0017379,A,4
COM0043632,A,4
COM0016055,A,4
COM0056918,A,4
COM0020638,B,4
COM0021441,A,4
COM0047729,A,4
COM0044671,A,4
COM0053764,A,4
COM0051516,A,4
COM0032786,C,4
COM0038035,A,4
COM0016045,A,4
COM0055740,A,4
COM0026697,A,4
COM0055116,B,4
COM0032802,A,4
COM0013791,B,4
COM0008231,A,4
COM0024694,A,4
COM0028275,A,4
COM0011631,C,4
COM0025406,C,4
COM0017508,A,4
COM0024048,A,4
COM0006692,A,4
COM0045501,C,4
COM0033552,A,4
COM0022460,A,4
COM0006170,B,4
COM0052820,B,4
COM0025923,C,4
COM0003328,B,4
COM0013356,C,4
COM0020775,A,4
COM0012601,A,4
COM0041989,A,4
COM0037681,A,4
COM0018669,B,4
COM0000516,A,4
COM0002911,A,4
COM0044581,A,4
COM0039789,A,4
COM0024383,B,4
COM0002041,A,4
COM0021955,B,4
COM0042221,A,4
COM0041756,A,4
COM0027721,A,4
COM0012715,B,4
COM0043437,A,4
COM0047953,B,4
COM0005581,C,4
COM0037668,A,4
COM0050065,A,4
COM0004799,B,4
COM0008623,B,4
COM0036015,A,4
COM0011684,B,4
COM0017592,C,4
COM0004382,B,4
COM0033367,A,4
COM0001694,C,4
COM0031518,A,4
COM0046646,A,4
COM0002962,C,4
COM0002658,A,4
COM0020619,A,4
COM0012721,B,4
COM0052499,A,4
COM0014243,B,4
COM0001844,B,4
COM0012294,B,4
COM0049119,A,4
COM0025030,C,4
COM0051791,C,4
COM0056911,B,4
COM0056040,A,4
COM0033875,A,4
COM0011103,A,4
COM0005372,A,4
COM0023014,A,4
COM0051033,A,4
COM0007253,A,4
COM0004730,B,4
COM0016468,A,4
COM0002196,A,4
COM0006139,B,4
COM0010313,A,4
COM0025640,A,4
COM0019560,C,4
COM0019886,B,4
COM0041772,A,4
COM0009349,A,4
COM0034716,A,4
COM0022101,C,4
COM0050694,A,4
COM0013614,B,4
COM0006975,A,4
COM0006160,A,4
COM0046680,A,4
COM0017854,A,4
COM0003409,B,4
COM0015656,A,4
